Student_ID,Gender,Age,Department,Year,Attendance_Percentage,Study_Hours_Per_Day,Internet_Usage_Hours,Assignments_Completed,Sports_Participation,Hostel_Resident,Family_Income_Level,Exam_Score,CGPA
STU12544,Female,21,ECE,3,84.4,3.3,4.3,8,No,No,High,96.6,9.49
STU12545,Male,19,ME,4,69.9,6.3,4.1,0,Yes,Yes,Medium,93.4,9.35
STU12546,Female,17,BBA,1,77.4,3.8,1.3,5,Yes,No,Medium,79.0,7.84
STU12547,Male,19,ME,3,67.2,1.2,3.3,6,Yes,Yes,Low,97.0,9.7
STU12548,Female,25,ECE,3,73.9,3.3,5.1,3,Yes,No,Medium,69.7,7.19
STU12549,Male,21,ECE,1,89.1,4.4,5.5,4,No,No,Medium,92.7,10.0
STU12550,Female,18,EEE,3,86.8,4.2,3.3,3,No,No,Medium,88.9,8.39
STU12551,Male,23,CE,1,66.0,5.0,4.9,3,No,No,High,90.0,9.05
STU12552,Male,18,CSE,1,73.0,3.7,4.5,9,Yes,No,Low,100.0,10.0
STU12553,Female,20,CSE,1,80.6,3.6,3.9,0,Yes,No,High,71.9,7.0
STU12554,Male,23,ME,4,82.3,1.4,4.9,5,Yes,Yes,High,73.8,7.92
STU12555,Female,20,EEE,1,73.4,5.8,2.1,9,No,No,Low,100.0,9.76
STU12556,Female,23,ME,1,84.8,3.0,4.0,9,Yes,No,Low,76.5,7.99
STU12557,Male,23,CSE,2,79.6,2.0,0.8,6,Yes,Yes,Medium,79.0,8.53
STU12558,Female,17,ECE,2,54.2,7.4,3.9,6,No,No,Medium,100.0,10.0
STU12559,Female,22,CE,4,74.3,6.0,6.9,7,No,No,Low,93.2,9.23
STU12560,Female,25,EEE,1,74.0,2.8,3.4,6,Yes,No,Low,98.3,10.0
STU12561,Female,18,ECE,2,86.8,0.7,6.7,5,Yes,No,High,73.0,7.1
STU12562,Female,19,CE,2,87.0,2.4,3.4,7,Yes,No,Low,77.5,7.4
STU12563,Male,21,EEE,3,63.3,5.9,1.8,2,No,No,Medium,81.6,8.34
STU12564,Female,25,EEE,1,84.4,3.8,5.3,8,Yes,Yes,Medium,85.6,8.93
STU12565,Female,20,CSE,2,79.3,1.5,4.9,2,No,Yes,High,61.3,6.18
STU12566,Female,17,ECE,4,81.3,4.7,8.6,3,No,Yes,Medium,88.5,9.13
STU12567,Female,20,EEE,3,73.9,3.2,2.0,9,Yes,Yes,Low,92.2,10.0
STU12568,Female,22,BBA,3,79.4,2.5,4.7,5,Yes,Yes,Medium,82.0,8.81
STU12569,Male,21,EEE,1,91.5,2.6,4.8,7,Yes,No,Medium,90.7,8.79
STU12570,Female,17,CE,1,81.1,5.5,6.1,2,Yes,Yes,High,91.1,9.2
STU12571,Male,20,CSE,3,79.6,4.3,5.1,9,Yes,No,Low,100.0,10.0
STU12572,Male,22,ME,4,75.2,1.3,3.4,5,No,No,Medium,78.8,7.46
STU12573,Male,20,CSE,1,90.5,4.1,1.9,4,No,No,Medium,78.3,8.14
STU12574,Male,25,ME,1,67.2,3.7,4.7,4,Yes,No,High,80.2,7.64
STU12575,Female,21,ECE,3,72.0,2.9,4.7,4,No,Yes,Medium,67.9,7.13
STU12576,Male,24,ECE,3,66.6,2.9,5.3,8,Yes,Yes,Medium,84.0,9.37
STU12577,Male,25,EEE,1,82.0,2.2,3.4,6,No,No,Low,68.1,6.75
STU12578,Female,21,BBA,2,91.8,2.5,4.6,8,No,No,Medium,85.0,8.72
STU12579,Female,22,ECE,1,76.7,3.9,0.9,8,No,No,Medium,90.0,9.15
STU12580,Female,17,EEE,2,69.3,3.1,1.9,5,Yes,No,Low,68.6,6.39
STU12581,Male,23,CSE,3,96.4,4.3,5.9,5,No,Yes,Medium,90.9,8.72
STU12582,Female,20,ECE,2,84.5,2.3,4.4,3,No,Yes,Medium,71.4,7.32
STU12583,Female,18,CSE,4,82.8,4.6,5.0,7,Yes,No,High,84.8,8.55
STU12584,Male,21,CSE,3,78.1,5.5,2.8,1,No,Yes,Low,92.5,9.18
STU12585,Female,19,BBA,1,86.7,3.5,2.5,4,No,No,Medium,80.1,8.48
STU12586,Female,22,ECE,1,82.6,4.3,3.2,0,Yes,No,Medium,87.0,8.93
STU12587,Female,24,CSE,3,75.2,4.3,4.5,9,No,Yes,Low,96.2,10.0
STU12588,Female,23,BBA,3,76.9,2.7,5.4,1,No,No,Low,67.8,6.32
STU12589,Male,19,BBA,4,69.8,4.3,3.5,0,Yes,No,High,67.7,6.57
STU12590,Female,24,ECE,3,68.6,0.5,0.7,5,Yes,No,Low,56.8,6.41
STU12591,Female,18,BBA,1,77.0,0.5,4.8,1,Yes,Yes,Low,61.4,6.98
STU12592,Male,25,ECE,4,91.5,3.0,4.5,3,Yes,No,Medium,82.2,7.79
STU12593,Female,20,ECE,1,69.7,4.5,5.0,4,Yes,Yes,Medium,77.7,7.58
STU12594,Male,17,ME,2,88.4,3.4,5.7,6,Yes,No,Medium,77.0,7.61
STU12595,Female,24,CSE,3,72.0,4.6,5.6,9,Yes,No,High,100.0,10.0
STU12596,Male,23,CE,2,62.1,1.7,6.7,0,No,Yes,High,66.9,6.62
STU12597,Male,21,ECE,1,85.5,4.8,4.1,10,Yes,Yes,High,94.5,9.37
STU12598,Male,21,CSE,2,96.3,5.9,3.1,4,Yes,Yes,Medium,95.3,9.4
STU12599,Male,23,BBA,2,71.4,2.5,6.1,3,Yes,No,High,76.9,7.74
STU12600,Female,21,EEE,1,64.3,4.7,5.8,6,Yes,Yes,Medium,79.5,8.12
STU12601,Male,24,ECE,1,84.5,3.5,3.5,9,Yes,No,High,85.4,9.48
STU12602,Female,22,BBA,3,70.8,4.2,6.2,6,Yes,Yes,Medium,93.7,10.0
STU12603,Male,21,BBA,2,85.4,5.9,4.1,7,No,No,Low,93.5,8.81
STU12604,Male,25,BBA,4,91.5,4.0,6.6,3,Yes,No,High,84.9,8.4
STU12605,Male,18,BBA,4,83.3,4.6,7.5,3,Yes,No,Medium,86.4,8.65
STU12606,Female,17,BBA,1,88.1,1.6,9.3,9,No,No,High,74.0,7.18
STU12607,Male,24,ECE,1,88.2,4.6,4.1,4,No,Yes,Low,96.5,10.0
STU12608,Female,19,CE,2,89.9,5.9,6.8,4,No,No,High,83.0,8.97
STU12609,Female,23,ME,1,80.5,2.1,5.7,10,No,No,Low,88.8,8.64
STU12610,Female,24,BBA,4,87.8,3.0,5.9,2,Yes,No,Medium,72.9,7.3
STU12611,Female,22,BBA,3,81.6,4.5,4.8,4,No,No,Medium,87.6,9.21
STU12612,Female,25,ME,3,83.9,4.2,5.9,4,No,No,Medium,83.9,8.92
STU12613,Female,23,ECE,2,100.0,1.5,1.3,7,Yes,No,Medium,72.4,6.99
STU12614,Female,21,CSE,3,82.4,3.7,3.9,6,No,No,Medium,84.6,8.7
STU12615,Female,24,EEE,1,65.0,3.0,2.7,7,No,Yes,Low,85.8,8.23
STU12616,Female,18,EEE,1,78.0,2.0,2.5,4,No,No,Medium,71.7,7.7
STU12617,Male,23,CSE,1,76.9,5.5,1.1,10,No,No,Medium,99.1,9.55
STU12618,Male,20,ECE,1,77.4,3.5,2.9,1,No,No,Medium,59.1,5.97
STU12619,Male,25,EEE,2,89.5,5.0,3.7,7,Yes,No,Low,89.8,8.74
STU12620,Male,17,ME,3,91.3,1.7,4.4,8,No,No,Medium,76.8,7.19
STU12621,Male,23,CSE,4,78.9,4.4,4.0,1,Yes,Yes,High,86.5,8.36
STU12622,Female,22,CE,3,66.1,5.1,6.1,0,Yes,No,Low,75.6,7.39
STU12623,Female,24,ECE,1,81.0,3.1,2.2,5,No,No,Medium,85.8,9.2
STU12624,Female,21,CSE,4,74.6,2.8,0.5,2,Yes,Yes,Low,66.7,6.43
STU12625,Female,17,EEE,2,82.1,1.5,5.1,0,No,No,Low,47.4,4.78
STU12626,Female,17,ECE,1,78.8,2.2,3.9,5,Yes,Yes,Medium,84.6,8.12
STU12627,Female,25,ME,1,92.2,2.8,3.9,7,Yes,Yes,Medium,80.3,8.49
STU12628,Female,22,ECE,4,82.7,2.0,2.6,8,No,No,Medium,90.0,9.53
STU12629,Male,21,ECE,2,74.6,2.3,5.8,5,Yes,No,High,74.7,7.86
STU12630,Male,17,ME,4,66.1,3.7,3.2,5,No,No,High,92.8,9.1
STU12631,Male,22,BBA,2,79.5,3.9,2.2,0,Yes,No,High,100.0,9.67
STU12632,Male,22,ME,1,79.6,5.1,7.3,4,Yes,No,Medium,93.0,8.84
STU12633,Female,19,ECE,3,77.4,2.4,5.4,2,Yes,No,Medium,60.6,6.44
STU12634,Female,24,ME,1,87.8,3.5,3.9,6,Yes,Yes,Medium,91.5,8.92
STU12635,Female,17,BBA,3,66.2,2.9,0.5,8,Yes,No,Medium,86.7,9.1
STU12636,Male,17,CSE,3,72.4,2.8,3.5,10,No,No,Medium,78.6,7.43
STU12637,Female,22,ME,2,80.5,3.0,4.0,5,No,No,Low,75.8,7.48
STU12638,Female,17,ME,4,74.4,3.2,6.9,4,Yes,Yes,Low,75.4,7.31
STU12639,Female,22,ECE,2,76.4,3.9,0.5,6,Yes,No,Medium,89.6,8.6
STU12640,Male,17,CSE,1,79.4,3.0,7.1,10,No,No,Low,83.6,7.49
STU12641,Female,22,CE,4,86.9,5.3,4.9,8,No,No,Low,91.6,8.5
STU12642,Male,19,CE,3,79.0,0.9,1.6,4,Yes,Yes,Medium,58.9,6.45
STU12643,Male,24,EEE,3,60.3,5.1,5.8,4,No,Yes,Low,70.6,6.64
STU12644,Male,22,ME,1,74.0,2.9,3.5,9,No,Yes,Medium,92.3,9.56
STU12645,Male,17,ME,4,85.0,3.2,0.7,3,No,No,Medium,79.7,7.98
STU12646,Female,21,CSE,1,87.6,3.5,3.1,4,No,No,Low,89.3,8.76
STU12647,Male,24,BBA,1,88.2,4.6,4.5,6,Yes,Yes,Low,86.9,8.48
STU12648,Male,19,CE,2,91.0,2.2,4.1,2,Yes,Yes,Low,67.2,6.68
STU12649,Female,22,EEE,1,81.2,2.5,5.3,3,Yes,Yes,Medium,77.5,8.08
STU12650,Female,21,CSE,4,82.6,4.3,6.2,8,No,No,Medium,100.0,9.39
STU12651,Male,22,ME,1,69.9,1.0,1.8,1,Yes,Yes,Medium,68.9,6.86
STU12652,Female,17,CE,4,58.3,3.4,4.0,7,No,No,Medium,73.7,7.56
STU12653,Male,23,EEE,3,65.8,2.3,2.8,8,No,Yes,Medium,88.2,9.19
STU12654,Male,25,ECE,1,73.0,2.0,1.5,4,No,No,Medium,84.6,8.97
STU12655,Male,18,CE,4,66.4,1.0,3.9,6,Yes,No,Low,73.7,7.28
STU12656,Male,21,EEE,3,77.1,4.7,4.9,5,Yes,Yes,Medium,98.2,9.12
STU12657,Female,20,CSE,4,75.4,3.7,5.0,0,Yes,No,Medium,77.8,7.98
STU12658,Male,22,ECE,3,89.4,2.5,3.2,7,Yes,No,Low,75.4,7.48
STU12659,Female,22,EEE,2,70.3,3.3,2.0,8,Yes,No,Medium,94.0,10.0
STU12660,Female,18,EEE,1,81.4,1.9,2.7,9,No,No,Low,86.9,8.79
STU12661,Female,18,ME,1,75.8,2.7,0.5,10,No,Yes,Medium,80.5,8.66
STU12662,Female,20,BBA,3,69.9,3.2,1.6,0,No,No,Low,65.4,6.28
STU12663,Male,17,CE,2,72.7,3.6,1.8,7,No,No,Low,89.8,9.59
STU12664,Female,25,ME,4,59.5,4.1,5.7,2,No,No,Medium,95.6,9.64
STU12665,Male,23,ECE,2,87.5,0.8,5.7,5,Yes,No,Medium,85.9,8.8
STU12666,Female,23,BBA,4,94.0,4.1,8.3,9,Yes,Yes,High,81.3,7.27
STU12667,Female,19,EEE,4,77.3,0.9,4.5,7,Yes,Yes,Medium,74.0,7.96
STU12668,Male,19,ME,1,80.3,4.1,3.0,4,No,No,Medium,96.5,9.56
STU12669,Male,17,BBA,3,77.0,3.2,4.0,7,No,No,High,82.2,8.47
STU12670,Male,19,CE,1,71.8,5.1,3.7,6,Yes,No,Low,87.8,8.62
STU12671,Female,19,ECE,1,87.0,2.5,2.7,6,Yes,Yes,Low,77.6,8.34
STU12672,Female,20,CSE,1,83.2,4.7,4.6,6,Yes,No,Medium,98.9,10.0
STU12673,Male,20,ME,4,50.9,1.7,4.4,8,Yes,No,Medium,77.8,7.85
STU12674,Male,19,ECE,1,69.7,3.7,3.8,5,No,No,Medium,86.7,9.62
STU12675,Male,24,CSE,4,59.5,0.5,3.4,5,No,Yes,Medium,62.8,5.03
STU12676,Male,24,ME,3,95.6,4.8,5.3,10,No,Yes,Low,100.0,9.8
STU12677,Female,17,ECE,4,78.3,6.1,2.9,8,No,Yes,Medium,99.7,9.89
STU12678,Male,23,ECE,4,82.4,2.5,3.2,5,Yes,Yes,Medium,86.0,8.19
STU12679,Male,18,BBA,2,76.5,3.7,5.0,6,No,No,High,69.2,7.09
STU12680,Male,17,ME,1,91.0,4.2,6.0,6,No,No,High,90.9,8.42
STU12681,Male,19,ECE,1,88.6,1.2,5.8,1,Yes,No,Medium,62.0,5.55
STU12682,Female,20,EEE,1,77.8,2.4,3.5,7,Yes,Yes,Medium,82.4,8.46
STU12683,Male,22,ME,1,97.2,2.3,1.5,10,No,No,Medium,77.9,7.33
STU12684,Female,21,ECE,2,81.9,7.1,3.4,5,Yes,No,Low,100.0,10.0
STU12685,Male,20,BBA,2,65.4,5.1,4.1,3,No,Yes,High,85.9,8.29
STU12686,Male,24,CSE,2,81.0,3.2,1.8,10,Yes,No,High,100.0,9.58
STU12687,Female,20,CSE,2,85.2,4.7,3.4,6,No,No,Medium,98.8,9.39
STU12688,Male,18,EEE,1,78.7,3.8,6.4,7,No,No,Medium,90.9,8.61
STU12689,Female,19,ME,4,75.9,4.4,4.3,0,No,Yes,Medium,77.3,7.52
STU12690,Female,22,BBA,3,97.6,1.9,2.9,9,No,No,Low,92.3,8.83
STU12691,Male,24,ECE,2,68.1,5.6,4.1,3,No,No,Medium,93.7,9.31
STU12692,Female,24,ECE,4,52.4,2.3,4.2,3,No,No,Medium,72.0,6.27
STU12693,Female,25,CSE,2,96.2,2.4,3.3,9,Yes,No,High,100.0,9.58
STU12694,Female,23,BBA,1,67.7,4.4,5.5,8,Yes,Yes,Medium,100.0,10.0
STU12695,Female,18,EEE,1,77.1,4.0,0.5,5,Yes,No,High,80.4,7.41
STU12696,Female,24,CSE,4,76.2,3.5,4.9,3,Yes,No,Medium,72.4,6.91
STU12697,Female,23,CSE,4,92.3,4.8,2.9,0,No,No,High,86.0,9.22
STU12698,Female,24,EEE,4,94.3,1.8,6.1,7,No,Yes,Low,83.4,8.32
STU12699,Female,19,ME,1,67.1,6.3,1.5,10,No,No,Medium,100.0,9.14
STU12700,Male,23,ECE,1,93.6,2.7,5.9,8,Yes,No,High,75.2,7.82
STU12701,Male,25,ME,3,93.4,3.4,2.4,4,Yes,No,Medium,90.8,9.67
STU12702,Female,19,BBA,4,80.2,6.3,4.6,4,Yes,No,Medium,92.6,9.25
STU12703,Male,22,CE,3,89.3,2.4,3.1,9,Yes,No,Medium,100.0,9.72
STU12704,Female,18,CE,2,90.3,5.0,6.3,7,No,No,High,98.9,9.02
STU12705,Female,18,CE,3,77.5,3.2,3.6,7,No,No,Medium,84.6,8.22
STU12706,Male,21,EEE,2,78.4,2.2,2.6,4,No,Yes,Medium,78.6,7.24
STU12707,Female,21,CSE,2,85.9,2.9,6.8,3,Yes,Yes,High,72.4,7.24
STU12708,Female,23,ME,3,63.7,4.3,3.4,5,Yes,No,Medium,97.6,10.0
STU12709,Female,18,ECE,4,76.5,5.0,5.0,9,No,No,High,100.0,9.51
STU12710,Female,23,CE,2,68.0,3.8,5.9,4,No,No,Medium,86.5,8.99
STU12711,Male,21,ME,4,94.2,1.1,2.2,7,Yes,Yes,Medium,83.7,7.49
STU12712,Female,22,CE,1,76.3,4.5,4.8,8,Yes,Yes,Low,89.1,8.79
STU12713,Female,24,CE,2,82.8,3.3,5.1,0,No,No,Medium,73.0,6.3
STU12714,Female,20,ECE,1,77.8,1.8,0.9,8,No,No,Medium,84.9,8.58
STU12715,Male,23,BBA,3,77.2,4.0,4.6,8,No,No,Medium,82.3,8.79
STU12716,Female,22,BBA,4,82.1,5.2,3.3,5,Yes,No,High,100.0,9.78
STU12717,Male,18,BBA,3,72.7,3.5,7.2,10,No,Yes,High,79.8,8.06
STU12718,Male,24,EEE,2,78.0,4.9,5.7,9,No,No,Low,81.5,7.9
STU12719,Female,25,CSE,1,77.9,4.2,4.9,4,Yes,No,Medium,98.5,10.0
STU12720,Female,21,EEE,2,75.8,4.2,0.5,6,No,No,Medium,94.4,9.85
STU12721,Male,20,ME,3,83.9,3.0,4.9,10,No,Yes,Low,84.2,8.41
STU12722,Female,22,EEE,4,75.5,4.7,2.5,7,No,Yes,Medium,93.8,9.11
STU12723,Male,24,ME,4,96.1,4.9,5.7,8,No,No,Medium,100.0,10.0
STU12724,Male,19,ME,2,86.3,4.7,3.7,8,Yes,Yes,Low,97.6,10.0
STU12725,Female,17,CSE,2,66.5,3.0,3.0,9,No,Yes,Low,78.0,7.96
STU12726,Female,20,ECE,1,85.5,5.0,3.1,10,Yes,Yes,Medium,100.0,9.36
STU12727,Male,20,CSE,3,73.1,4.1,3.3,2,No,No,Medium,88.4,9.79
STU12728,Male,17,BBA,2,81.4,2.0,1.3,7,No,Yes,Medium,66.5,6.24
STU12729,Male,25,BBA,1,72.7,2.9,1.6,0,No,No,Medium,65.2,6.13
STU12730,Male,19,EEE,2,58.1,2.7,3.3,6,Yes,No,Low,67.8,7.28
STU12731,Female,21,ME,4,79.8,0.5,7.1,4,No,No,Low,60.4,5.83
STU12732,Female,22,CE,1,65.7,5.0,5.4,1,Yes,No,Low,83.2,8.57
STU12733,Female,24,CE,1,84.2,8.2,5.6,1,Yes,No,Medium,89.5,9.16
STU12734,Female,22,ME,2,81.7,5.3,6.4,7,No,No,High,100.0,10.0
STU12735,Female,19,CSE,3,74.0,3.7,4.6,4,Yes,Yes,Medium,81.9,8.91
STU12736,Male,22,ECE,4,98.3,2.7,3.1,10,Yes,No,Low,90.1,8.88
STU12737,Female,17,CSE,3,67.6,2.1,3.2,2,Yes,No,Low,52.8,5.3
STU12738,Female,20,ME,1,73.8,3.7,2.3,0,Yes,No,Medium,74.4,6.98
STU12739,Female,22,ME,3,68.8,5.0,5.6,10,Yes,No,Medium,99.2,10.0
STU12740,Female,23,ECE,1,100.0,2.5,2.1,6,No,No,Medium,73.9,7.49
STU12741,Female,19,EEE,3,93.5,7.3,8.2,10,No,No,Low,100.0,10.0
STU12742,Male,25,EEE,2,65.8,1.4,2.2,2,Yes,No,Medium,77.9,7.97
STU12743,Male,23,ECE,3,71.7,3.8,6.4,6,Yes,No,Medium,82.2,9.09
STU12744,Male,17,EEE,1,72.1,3.6,6.5,1,Yes,No,High,74.8,7.42
STU12745,Female,18,CE,4,74.5,3.5,5.2,3,No,No,Low,82.8,8.4
STU12746,Male,17,EEE,4,69.6,2.6,7.2,1,Yes,No,Low,67.7,6.8
STU12747,Male,25,EEE,4,73.9,3.6,3.6,3,Yes,No,Medium,89.6,8.61
STU12748,Female,25,EEE,1,90.0,2.8,4.3,4,Yes,Yes,Low,74.1,6.43
STU12749,Female,23,CE,3,99.5,5.4,4.4,7,Yes,Yes,Medium,97.5,9.86
STU12750,Female,19,EEE,4,64.6,5.9,5.2,1,No,Yes,Low,81.1,7.31
STU12751,Male,21,BBA,4,69.6,2.9,0.5,9,Yes,Yes,Low,80.1,8.24
STU12752,Male,20,CE,4,82.1,1.0,3.8,2,Yes,No,High,58.4,6.42
STU12753,Female,23,ECE,2,64.2,4.0,5.7,9,Yes,Yes,Medium,91.1,9.08
STU12754,Female,25,CSE,1,82.4,3.9,3.3,4,No,No,Low,94.8,9.67
STU12755,Male,18,ECE,1,85.4,3.7,7.9,10,No,Yes,Low,86.2,8.83
STU12756,Male,24,CSE,1,87.0,4.3,4.3,8,Yes,Yes,High,93.4,9.82
STU12757,Female,25,ECE,1,85.1,5.6,5.0,9,Yes,Yes,Medium,100.0,9.95
STU12758,Female,25,BBA,1,74.6,4.7,7.1,10,No,No,High,100.0,9.4
STU12759,Male,23,CSE,2,78.2,4.3,4.3,4,Yes,No,High,92.7,8.39
STU12760,Female,25,CSE,3,68.2,4.6,7.1,8,No,No,Medium,91.0,8.93
STU12761,Male,25,ME,2,84.6,3.9,5.2,3,Yes,No,Medium,77.9,6.98
STU12762,Male,19,CSE,4,96.0,2.1,5.2,9,Yes,No,High,96.7,9.69
STU12763,Male,20,CSE,2,84.6,5.7,2.2,4,No,No,Medium,100.0,10.0
STU12764,Male,18,ME,1,73.0,3.7,6.2,8,No,Yes,High,89.2,8.66
STU12765,Female,19,EEE,2,89.9,2.1,2.8,3,No,Yes,Medium,72.8,7.65
STU12766,Female,21,EEE,1,100.0,1.8,3.6,4,No,Yes,Medium,93.1,9.39
STU12767,Male,21,ME,2,82.4,2.1,6.5,4,Yes,Yes,Medium,89.9,8.66
STU12768,Male,22,CE,1,85.5,1.7,3.3,3,No,Yes,Medium,74.7,7.24
STU12769,Male,23,CSE,4,86.8,4.5,4.7,3,No,Yes,Medium,87.5,9.42
STU12770,Male,23,CSE,1,64.0,3.2,3.9,10,No,No,Medium,79.6,7.11
STU12771,Male,17,ME,2,75.9,4.7,4.0,4,Yes,No,High,87.0,8.58
STU12772,Female,18,ME,4,74.9,5.3,3.7,5,Yes,Yes,Medium,100.0,10.0
STU12773,Female,25,CE,2,88.3,4.9,1.9,6,Yes,No,Low,78.7,7.57
STU12774,Female,18,BBA,4,87.2,4.5,5.1,5,No,No,Medium,94.8,9.12
STU12775,Female,22,EEE,3,78.8,3.9,5.3,0,Yes,Yes,Medium,80.8,8.63
STU12776,Male,17,ECE,3,74.3,3.2,2.8,1,Yes,No,High,78.4,8.86
STU12777,Male,19,BBA,3,63.1,3.3,3.1,6,No,Yes,Medium,75.9,7.42
STU12778,Male,18,EEE,2,79.8,4.4,5.8,2,Yes,Yes,Low,79.4,7.95
STU12779,Male,19,CSE,2,70.5,2.1,3.5,9,No,No,Low,77.6,8.05
STU12780,Male,21,BBA,4,69.2,3.4,4.2,10,No,No,Low,100.0,9.49
STU12781,Female,22,ME,4,89.3,2.4,2.2,1,Yes,Yes,Low,84.3,8.47
STU12782,Male,25,CE,4,88.2,5.3,3.9,5,Yes,No,Medium,97.1,10.0
STU12783,Female,20,EEE,4,75.1,4.6,2.2,10,No,No,Medium,98.3,10.0
STU12784,Female,23,CE,1,64.3,6.7,2.8,3,No,No,Medium,92.3,8.61
STU12785,Female,22,EEE,3,71.7,2.4,2.5,10,No,No,Medium,83.8,7.93
STU12786,Female,18,BBA,1,89.9,2.5,5.7,4,Yes,No,Medium,63.4,6.12
STU12787,Male,24,CSE,1,84.7,3.6,1.3,5,Yes,No,Low,85.3,8.34
STU12788,Female,23,ECE,1,75.3,2.4,4.5,2,No,Yes,Medium,87.3,9.27
STU12789,Female,23,CE,1,80.6,4.3,3.6,0,Yes,No,Low,80.0,8.02
STU12790,Female,24,CE,3,59.3,3.4,6.8,2,No,No,Medium,67.9,7.29
STU12791,Male,17,ECE,1,58.5,2.8,5.6,2,No,Yes,Medium,71.8,7.3
STU12792,Male,17,CE,4,99.8,5.1,1.5,5,No,No,High,93.7,9.31
STU12793,Male,24,CE,2,85.1,0.7,2.9,3,No,No,Low,58.6,6.08
STU12794,Female,20,EEE,4,80.0,4.3,4.0,6,Yes,Yes,Medium,80.5,6.91
STU12795,Female,21,EEE,2,76.0,2.7,2.9,10,Yes,Yes,Medium,89.0,8.74
STU12796,Male,24,ECE,4,62.4,4.7,5.8,1,No,Yes,Medium,66.3,6.48
STU12797,Female,21,CSE,4,89.9,5.1,4.3,3,Yes,No,Medium,89.6,8.26
STU12798,Male,20,BBA,2,68.6,0.5,3.6,7,No,Yes,Low,69.5,7.62
STU12799,Male,22,BBA,3,87.0,3.2,6.0,10,No,Yes,Medium,99.2,9.8
STU12800,Female,21,CE,1,81.3,3.6,1.6,5,No,Yes,High,83.0,8.48
STU12801,Female,23,CSE,4,79.5,0.5,3.5,9,No,No,High,68.0,7.23
STU12802,Female,23,ECE,3,67.0,3.8,4.5,2,No,No,High,77.6,7.34
STU12803,Female,20,ECE,1,67.1,2.7,3.7,9,Yes,No,Low,93.3,9.47
STU12804,Male,21,EEE,3,83.9,1.7,0.5,1,No,Yes,Medium,63.1,5.49
STU12805,Male,19,CE,3,80.8,2.5,4.7,2,Yes,No,Medium,85.5,8.82
STU12806,Male,20,ME,1,80.5,2.3,5.0,0,Yes,No,High,68.5,6.57
STU12807,Male,20,ECE,4,82.9,2.6,2.0,0,Yes,No,High,66.7,6.53
STU12808,Male,19,CE,3,60.6,3.8,0.5,1,No,No,High,68.1,7.37
STU12809,Female,21,CSE,4,90.2,5.0,2.6,2,No,Yes,High,88.6,9.77
STU12810,Male,21,EEE,4,76.4,3.4,3.6,8,No,Yes,Medium,87.5,8.39
STU12811,Male,23,BBA,4,91.7,5.2,3.8,7,Yes,Yes,Medium,88.1,8.38
STU12812,Male,20,CSE,1,59.9,1.9,0.5,10,Yes,No,High,94.2,9.76
STU12813,Female,20,ECE,2,85.7,3.7,4.4,10,No,No,Medium,92.9,9.61
STU12814,Female,25,ECE,4,85.6,6.7,6.1,8,No,No,High,100.0,9.41
STU12815,Female,22,CSE,2,65.1,1.1,5.9,6,No,No,High,61.8,6.17
STU12816,Female,20,ECE,2,73.6,1.1,6.4,6,No,No,Medium,79.9,7.98
STU12817,Male,18,CE,3,69.4,5.4,1.6,4,No,Yes,Low,99.7,9.95
STU12818,Male,22,ECE,4,88.6,3.8,5.8,6,No,Yes,Low,98.9,10.0
STU12819,Female,18,EEE,4,83.1,2.6,2.1,3,Yes,No,Low,78.8,8.64
STU12820,Female,21,CE,4,96.0,1.8,5.6,4,Yes,No,Medium,84.2,8.3
STU12821,Male,22,ME,2,82.0,3.4,2.5,0,No,No,Medium,77.1,8.61
STU12822,Male,20,ECE,1,87.3,3.7,4.7,10,Yes,No,Medium,87.7,8.71
STU12823,Female,19,ECE,2,91.7,3.7,7.1,3,No,Yes,Medium,86.1,9.43
STU12824,Female,23,EEE,4,85.5,1.8,5.9,2,Yes,Yes,High,61.4,6.35
STU12825,Female,18,EEE,4,76.2,3.0,2.2,1,Yes,No,Low,62.4,6.78
STU12826,Female,22,BBA,4,74.3,2.6,1.7,1,No,No,High,72.1,7.68
STU12827,Male,20,CSE,2,79.2,4.5,5.6,7,Yes,No,Low,87.6,8.35
STU12828,Male,22,CSE,4,88.0,1.9,6.6,0,No,No,Medium,79.8,8.16
STU12829,Male,20,CSE,3,72.3,3.6,4.9,7,Yes,Yes,Medium,99.9,9.53
STU12830,Female,20,EEE,4,86.5,7.5,3.0,8,No,Yes,Medium,100.0,9.95
STU12831,Female,20,CSE,1,83.2,1.8,4.1,5,Yes,No,Medium,64.7,5.9
STU12832,Male,25,CSE,3,67.5,2.4,4.9,0,Yes,Yes,Low,56.5,5.55
STU12833,Male,23,ME,4,86.0,3.4,3.8,9,Yes,No,Medium,99.1,9.94
STU12834,Male,19,CSE,3,81.4,0.5,2.2,6,No,No,Low,68.3,6.4
STU12835,Male,19,ECE,4,74.5,1.4,6.1,4,Yes,No,Medium,64.1,6.41
STU12836,Female,22,BBA,1,81.3,4.0,7.8,8,No,No,Medium,89.2,9.32
STU12837,Male,22,EEE,4,74.9,3.2,6.9,6,Yes,No,Medium,82.4,7.75
STU12838,Male,20,CE,3,82.5,5.1,0.5,4,Yes,No,High,95.3,9.97
STU12839,Male,25,BBA,1,78.3,3.1,6.3,1,No,Yes,High,58.7,6.33
STU12840,Male,20,ME,2,64.7,3.0,5.2,3,No,Yes,Medium,77.2,7.24
